compound_sequence,pit_laps,total_time
"('SOFT', 'HARD', 'MEDIUM')","[20, 31]",90.13539
"('SOFT', 'HARD', 'MEDIUM')","[20, 32]",90.42891
"('SOFT', 'HARD', 'MEDIUM')","[20, 33]",90.72244
"('SOFT', 'HARD', 'MEDIUM')","[20, 34]",91.01597
"('SOFT', 'HARD', 'MEDIUM')","[20, 35]",91.309494
"('SOFT', 'HARD', 'MEDIUM')","[20, 36]",91.60303
"('SOFT', 'HARD', 'MEDIUM')","[20, 37]",91.89655
"('SOFT', 'HARD', 'MEDIUM')","[20, 38]",92.19008
"('SOFT', 'HARD', 'MEDIUM')","[20, 39]",92.48361
"('SOFT', 'HARD', 'MEDIUM')","[20, 40]",92.77714
"('SOFT', 'HARD', 'MEDIUM')","[20, 41]",93.07067
"('SOFT', 'HARD', 'MEDIUM')","[20, 42]",93.3642
"('SOFT', 'HARD', 'MEDIUM')","[20, 43]",93.65773
"('SOFT', 'HARD', 'MEDIUM')","[20, 44]",93.95126
"('SOFT', 'HARD', 'MEDIUM')","[20, 45]",94.24479
"('SOFT', 'HARD', 'MEDIUM')","[20, 46]",94.538315
"('SOFT', 'HARD', 'MEDIUM')","[21, 22]",87.44411
"('SOFT', 'HARD', 'MEDIUM')","[21, 23]",87.737625
"('SOFT', 'HARD', 'MEDIUM')","[21, 24]",88.03116
"('SOFT', 'HARD', 'MEDIUM')","[21, 25]",88.324684
"('SOFT', 'HARD', 'MEDIUM')","[21, 26]",88.6182
"('SOFT', 'HARD', 'MEDIUM')","[21, 27]",88.91173
"('SOFT', 'HARD', 'MEDIUM')","[21, 28]",89.20526
"('SOFT', 'HARD', 'MEDIUM')","[21, 29]",89.49878
"('SOFT', 'HARD', 'MEDIUM')","[21, 30]",89.79231
"('SOFT', 'HARD', 'MEDIUM')","[21, 31]",90.08583
"('SOFT', 'HARD', 'MEDIUM')","[21, 32]",90.379364
"('SOFT', 'HARD', 'MEDIUM')","[21, 33]",90.67289
"('SOFT', 'HARD', 'MEDIUM')","[21, 34]",90.96641
"('SOFT', 'HARD', 'MEDIUM')","[21, 35]",91.25993
"('SOFT', 'HARD', 'MEDIUM')","[21, 36]",91.55347
"('SOFT', 'HARD', 'MEDIUM')","[21, 37]",91.84699
"('SOFT', 'HARD', 'MEDIUM')","[21, 38]",92.14053
"('SOFT', 'HARD', 'MEDIUM')","[21, 39]",92.43405
"('SOFT', 'HARD', 'MEDIUM')","[21, 40]",92.727585
"('SOFT', 'HARD', 'MEDIUM')","[21, 41]",93.02112
"('SOFT', 'HARD', 'MEDIUM')","[21, 42]",93.31464
"('SOFT', 'HARD', 'MEDIUM')","[21, 43]",93.60817
"('SOFT', 'HARD', 'MEDIUM')","[21, 44]",93.9017
"('SOFT', 'HARD', 'MEDIUM')","[21, 45]",94.19523
"('SOFT', 'HARD', 'MEDIUM')","[21, 46]",94.488754
"('SOFT', 'HARD', 'MEDIUM')","[22, 23]",87.68808
"('SOFT', 'HARD', 'MEDIUM')","[22, 24]",87.9816
"('SOFT', 'HARD', 'MEDIUM')","[22, 25]",88.27512
"('SOFT', 'HARD', 'MEDIUM')","[22, 26]",88.56865
"('SOFT', 'HARD', 'MEDIUM')","[22, 27]",88.86217
"('SOFT', 'HARD', 'MEDIUM')","[22, 28]",89.1557
"('SOFT', 'HARD', 'MEDIUM')","[22, 29]",89.44923
"('SOFT', 'HARD', 'MEDIUM')","[22, 30]",89.74275
"('SOFT', 'HARD', 'MEDIUM')","[22, 31]",90.036285
"('SOFT', 'HARD', 'MEDIUM')","[22, 32]",90.3298
"('SOFT', 'HARD', 'MEDIUM')","[22, 33]",90.62333
"('SOFT', 'HARD', 'MEDIUM')","[22, 34]",90.916855
"('SOFT', 'HARD', 'MEDIUM')","[22, 35]",91.21037
"('SOFT', 'HARD', 'MEDIUM')","[22, 36]",91.50391
"('SOFT', 'HARD', 'MEDIUM')","[22, 37]",91.79744
"('SOFT', 'HARD', 'MEDIUM')","[22, 38]",92.09097
"('SOFT', 'HARD', 'MEDIUM')","[22, 39]",92.38451
"('SOFT', 'HARD', 'MEDIUM')","[22, 40]",92.67803
"('SOFT', 'HARD', 'MEDIUM')","[22, 41]",92.97156
"('SOFT', 'HARD', 'MEDIUM')","[22, 42]",93.26509
"('SOFT', 'HARD', 'MEDIUM')","[22, 43]",93.55861
"('SOFT', 'HARD', 'MEDIUM')","[22, 44]",93.85214
"('SOFT', 'HARD', 'MEDIUM')","[22, 45]",94.14567
"('SOFT', 'HARD', 'MEDIUM')","[22, 46]",94.43919
"('SOFT', 'HARD', 'MEDIUM')","[23, 24]",87.93204
"('SOFT', 'HARD', 'MEDIUM')","[23, 25]",88.22556
"('SOFT', 'HARD', 'MEDIUM')","[23, 26]",88.5191
"('SOFT', 'HARD', 'MEDIUM')","[23, 27]",88.81262
"('SOFT', 'HARD', 'MEDIUM')","[23, 28]",89.10614
"('SOFT', 'HARD', 'MEDIUM')","[23, 29]",89.39967
"('SOFT', 'HARD', 'MEDIUM')","[23, 30]",89.69319
"('SOFT', 'HARD', 'MEDIUM')","[23, 31]",89.986725
"('SOFT', 'HARD', 'MEDIUM')","[23, 32]",90.28024
"('SOFT', 'HARD', 'MEDIUM')","[23, 33]",90.57377
"('SOFT', 'HARD', 'MEDIUM')","[23, 34]",90.8673
"('SOFT', 'HARD', 'MEDIUM')","[23, 35]",91.16083
"('SOFT', 'HARD', 'MEDIUM')","[23, 36]",91.45435
"('SOFT', 'HARD', 'MEDIUM')","[23, 37]",91.74789
"('SOFT', 'HARD', 'MEDIUM')","[23, 38]",92.04141
"('SOFT', 'HARD', 'MEDIUM')","[23, 39]",92.334946
"('SOFT', 'HARD', 'MEDIUM')","[23, 40]",92.62847
"('SOFT', 'HARD', 'MEDIUM')","[23, 41]",92.922
"('SOFT', 'HARD', 'MEDIUM')","[23, 42]",93.21553
"('SOFT', 'HARD', 'MEDIUM')","[23, 43]",93.50906
"('SOFT', 'HARD', 'MEDIUM')","[23, 44]",93.80259
"('SOFT', 'HARD', 'MEDIUM')","[23, 45]",94.096115
"('SOFT', 'HARD', 'MEDIUM')","[23, 46]",94.38965
"('SOFT', 'HARD', 'MEDIUM')","[24, 25]",88.17601
"('SOFT', 'HARD', 'MEDIUM')","[24, 26]",88.469536
"('SOFT', 'HARD', 'MEDIUM')","[24, 27]",88.76306
"('SOFT', 'HARD', 'MEDIUM')","[24, 28]",89.056595
"('SOFT', 'HARD', 'MEDIUM')","[24, 29]",89.35011
"('SOFT', 'HARD', 'MEDIUM')","[24, 30]",89.64364
"('SOFT', 'HARD', 'MEDIUM')","[24, 31]",89.937164
"('SOFT', 'HARD', 'MEDIUM')","[24, 32]",90.23068
"('SOFT', 'HARD', 'MEDIUM')","[24, 33]",90.524216
"('SOFT', 'HARD', 'MEDIUM')","[24, 34]",90.81774
"('SOFT', 'HARD', 'MEDIUM')","[24, 35]",91.11127
"('SOFT', 'HARD', 'MEDIUM')","[24, 36]",91.4048
"('SOFT', 'HARD', 'MEDIUM')","[24, 37]",91.698326
"('SOFT', 'HARD', 'MEDIUM')","[24, 38]",91.99185
"('SOFT', 'HARD', 'MEDIUM')","[24, 39]",92.285385
"('SOFT', 'HARD', 'MEDIUM')","[24, 40]",92.57891
"('SOFT', 'HARD', 'MEDIUM')","[24, 41]",92.872444
"('SOFT', 'HARD', 'MEDIUM')","[24, 42]",93.16597
"('SOFT', 'HARD', 'MEDIUM')","[24, 43]",93.4595
"('SOFT', 'HARD', 'MEDIUM')","[24, 44]",93.75304
"('SOFT', 'HARD', 'MEDIUM')","[24, 45]",94.04656
"('SOFT', 'HARD', 'MEDIUM')","[24, 46]",94.34009
"('SOFT', 'HARD', 'MEDIUM')","[25, 26]",88.419975
"('SOFT', 'HARD', 'MEDIUM')","[25, 27]",88.7135
"('SOFT', 'HARD', 'MEDIUM')","[25, 28]",89.007034
"('SOFT', 'HARD', 'MEDIUM')","[25, 29]",89.30055
"('SOFT', 'HARD', 'MEDIUM')","[25, 30]",89.594086
"('SOFT', 'HARD', 'MEDIUM')","[25, 31]",89.8876
"('SOFT', 'HARD', 'MEDIUM')","[25, 32]",90.18114
"('SOFT', 'HARD', 'MEDIUM')","[25, 33]",90.47466
"('SOFT', 'HARD', 'MEDIUM')","[25, 34]",90.76818
"('SOFT', 'HARD', 'MEDIUM')","[25, 35]",91.06171
"('SOFT', 'HARD', 'MEDIUM')","[25, 36]",91.35524
"('SOFT', 'HARD', 'MEDIUM')","[25, 37]",91.648766
"('SOFT', 'HARD', 'MEDIUM')","[25, 38]",91.94231
"('SOFT', 'HARD', 'MEDIUM')","[25, 39]",92.235825
"('SOFT', 'HARD', 'MEDIUM')","[25, 40]",92.52936
"('SOFT', 'HARD', 'MEDIUM')","[25, 41]",92.82289
"('SOFT', 'HARD', 'MEDIUM')","[25, 42]",93.11641
"('SOFT', 'HARD', 'MEDIUM')","[25, 43]",93.40994
"('SOFT', 'HARD', 'MEDIUM')","[25, 44]",93.703476
"('SOFT', 'HARD', 'MEDIUM')","[25, 45]",93.997
"('SOFT', 'HARD', 'MEDIUM')","[25, 46]",94.29053
"('SOFT', 'HARD', 'MEDIUM')","[26, 27]",88.66394
"('SOFT', 'HARD', 'MEDIUM')","[26, 28]",88.95747
"('SOFT', 'HARD', 'MEDIUM')","[26, 29]",89.251
"('SOFT', 'HARD', 'MEDIUM')","[26, 30]",89.544525
"('SOFT', 'HARD', 'MEDIUM')","[26, 31]",89.83806
"('SOFT', 'HARD', 'MEDIUM')","[26, 32]",90.13158
"('SOFT', 'HARD', 'MEDIUM')","[26, 33]",90.4251
"('SOFT', 'HARD', 'MEDIUM')","[26, 34]",90.71863
"('SOFT', 'HARD', 'MEDIUM')","[26, 35]",91.012146
"('SOFT', 'HARD', 'MEDIUM')","[26, 36]",91.30568
"('SOFT', 'HARD', 'MEDIUM')","[26, 37]",91.59921
"('SOFT', 'HARD', 'MEDIUM')","[26, 38]",91.892746
"('SOFT', 'HARD', 'MEDIUM')","[26, 39]",92.18628
"('SOFT', 'HARD', 'MEDIUM')","[26, 40]",92.479805
"('SOFT', 'HARD', 'MEDIUM')","[26, 41]",92.77333
"('SOFT', 'HARD', 'MEDIUM')","[26, 42]",93.066864
"('SOFT', 'HARD', 'MEDIUM')","[26, 43]",93.36038
"('SOFT', 'HARD', 'MEDIUM')","[26, 44]",93.653915
"('SOFT', 'HARD', 'MEDIUM')","[26, 45]",93.94744
"('SOFT', 'HARD', 'MEDIUM')","[26, 46]",94.24097
"('SOFT', 'HARD', 'MEDIUM')","[27, 28]",88.90791
"('SOFT', 'HARD', 'MEDIUM')","[27, 29]",89.20145
"('SOFT', 'HARD', 'MEDIUM')","[27, 30]",89.494965
"('SOFT', 'HARD', 'MEDIUM')","[27, 31]",89.7885
"('SOFT', 'HARD', 'MEDIUM')","[27, 32]",90.082016
"('SOFT', 'HARD', 'MEDIUM')","[27, 33]",90.37554
"('SOFT', 'HARD', 'MEDIUM')","[27, 34]",90.669075
"('SOFT', 'HARD', 'MEDIUM')","[27, 35]",90.9626
"('SOFT', 'HARD', 'MEDIUM')","[27, 36]",91.25613
"('SOFT', 'HARD', 'MEDIUM')","[27, 37]",91.54966
"('SOFT', 'HARD', 'MEDIUM')","[27, 38]",91.843185
"('SOFT', 'HARD', 'MEDIUM')","[27, 39]",92.13672
"('SOFT', 'HARD', 'MEDIUM')","[27, 40]",92.430244
"('SOFT', 'HARD', 'MEDIUM')","[27, 41]",92.72377
"('SOFT', 'HARD', 'MEDIUM')","[27, 42]",93.0173
"('SOFT', 'HARD', 'MEDIUM')","[27, 43]",93.31084
"('SOFT', 'HARD', 'MEDIUM')","[27, 44]",93.60436
"('SOFT', 'HARD', 'MEDIUM')","[27, 45]",93.89789
"('SOFT', 'HARD', 'MEDIUM')","[27, 46]",94.19142
"('SOFT', 'HARD', 'MEDIUM')","[28, 29]",89.151886
"('SOFT', 'HARD', 'MEDIUM')","[28, 30]",89.44541
"('SOFT', 'HARD', 'MEDIUM')","[28, 31]",89.73894
"('SOFT', 'HARD', 'MEDIUM')","[28, 32]",90.032455
"('SOFT', 'HARD', 'MEDIUM')","[28, 33]",90.32599
"('SOFT', 'HARD', 'MEDIUM')","[28, 34]",90.619514
"('SOFT', 'HARD', 'MEDIUM')","[28, 35]",90.91304
"('SOFT', 'HARD', 'MEDIUM')","[28, 36]",91.20657
"('SOFT', 'HARD', 'MEDIUM')","[28, 37]",91.5001
"('SOFT', 'HARD', 'MEDIUM')","[28, 38]",91.793625
"('SOFT', 'HARD', 'MEDIUM')","[28, 39]",92.08716
"('SOFT', 'HARD', 'MEDIUM')","[28, 40]",92.380684
"('SOFT', 'HARD', 'MEDIUM')","[28, 41]",92.67422
"('SOFT', 'HARD', 'MEDIUM')","[28, 42]",92.96774
"('SOFT', 'HARD', 'MEDIUM')","[28, 43]",93.26128
"('SOFT', 'HARD', 'MEDIUM')","[28, 44]",93.55481
"('SOFT', 'HARD', 'MEDIUM')","[28, 45]",93.848335
"('SOFT', 'HARD', 'MEDIUM')","[28, 46]",94.14186
"('SOFT', 'HARD', 'MEDIUM')","[29, 30]",89.39586
"('SOFT', 'HARD', 'MEDIUM')","[29, 31]",89.68938
"('SOFT', 'HARD', 'MEDIUM')","[29, 32]",89.98291
"('SOFT', 'HARD', 'MEDIUM')","[29, 33]",90.276436
"('SOFT', 'HARD', 'MEDIUM')","[29, 34]",90.569954
"('SOFT', 'HARD', 'MEDIUM')","[29, 35]",90.86348
"('SOFT', 'HARD', 'MEDIUM')","[29, 36]",91.15701
"('SOFT', 'HARD', 'MEDIUM')","[29, 37]",91.45054
"('SOFT', 'HARD', 'MEDIUM')","[29, 38]",91.74408
"('SOFT', 'HARD', 'MEDIUM')","[29, 39]",92.0376
"('SOFT', 'HARD', 'MEDIUM')","[29, 40]",92.33113
"('SOFT', 'HARD', 'MEDIUM')","[29, 41]",92.624664
"('SOFT', 'HARD', 'MEDIUM')","[29, 42]",92.91818
"('SOFT', 'HARD', 'MEDIUM')","[29, 43]",93.211716
"('SOFT', 'HARD', 'MEDIUM')","[29, 44]",93.50525
"('SOFT', 'HARD', 'MEDIUM')","[29, 45]",93.798775
"('SOFT', 'HARD', 'MEDIUM')","[29, 46]",94.0923
"('SOFT', 'HARD', 'MEDIUM')","[30, 31]",89.63983
"('SOFT', 'HARD', 'MEDIUM')","[30, 32]",89.93335
"('SOFT', 'HARD', 'MEDIUM')","[30, 33]",90.226875
"('SOFT', 'HARD', 'MEDIUM')","[30, 34]",90.5204
"('SOFT', 'HARD', 'MEDIUM')","[30, 35]",90.81392
"('SOFT', 'HARD', 'MEDIUM')","[30, 36]",91.10745
"('SOFT', 'HARD', 'MEDIUM')","[30, 37]",91.400986
"('SOFT', 'HARD', 'MEDIUM')","[30, 38]",91.69452
"('SOFT', 'HARD', 'MEDIUM')","[30, 39]",91.98805
"('SOFT', 'HARD', 'MEDIUM')","[30, 40]",92.28158
"('SOFT', 'HARD', 'MEDIUM')","[30, 41]",92.5751
"('SOFT', 'HARD', 'MEDIUM')","[30, 42]",92.86864
"('SOFT', 'HARD', 'MEDIUM')","[30, 43]",93.162155
"('SOFT', 'HARD', 'MEDIUM')","[30, 44]",93.45569
"('SOFT', 'HARD', 'MEDIUM')","[30, 45]",93.749214
"('SOFT', 'HARD', 'MEDIUM')","[30, 46]",94.04274
"('SOFT', 'HARD', 'MEDIUM')","[31, 32]",89.88379
"('SOFT', 'HARD', 'MEDIUM')","[31, 33]",90.177315
"('SOFT', 'HARD', 'MEDIUM')","[31, 34]",90.47085
"('SOFT', 'HARD', 'MEDIUM')","[31, 35]",90.76437
"('SOFT', 'HARD', 'MEDIUM')","[31, 36]",91.0579
"('SOFT', 'HARD', 'MEDIUM')","[31, 37]",91.35143
"('SOFT', 'HARD', 'MEDIUM')","[31, 38]",91.64496
"('SOFT', 'HARD', 'MEDIUM')","[31, 39]",91.93849
"('SOFT', 'HARD', 'MEDIUM')","[31, 40]",92.23202
"('SOFT', 'HARD', 'MEDIUM')","[31, 41]",92.52554
"('SOFT', 'HARD', 'MEDIUM')","[31, 42]",92.81908
"('SOFT', 'HARD', 'MEDIUM')","[31, 43]",93.11261
"('SOFT', 'HARD', 'MEDIUM')","[31, 44]",93.406136
"('SOFT', 'HARD', 'MEDIUM')","[31, 45]",93.69966
"('SOFT', 'HARD', 'MEDIUM')","[31, 46]",93.993195
"('SOFT', 'HARD', 'MEDIUM')","[32, 33]",90.12776
"('SOFT', 'HARD', 'MEDIUM')","[32, 34]",90.42129
"('SOFT', 'HARD', 'MEDIUM')","[32, 35]",90.71481
"('SOFT', 'HARD', 'MEDIUM')","[32, 36]",91.00835
"('SOFT', 'HARD', 'MEDIUM')","[32, 37]",91.30187
"('SOFT', 'HARD', 'MEDIUM')","[32, 38]",91.5954
"('SOFT', 'HARD', 'MEDIUM')","[32, 39]",91.88893
"('SOFT', 'HARD', 'MEDIUM')","[32, 40]",92.18246
"('SOFT', 'HARD', 'MEDIUM')","[32, 41]",92.47599
"('SOFT', 'HARD', 'MEDIUM')","[32, 42]",92.769516
"('SOFT', 'HARD', 'MEDIUM')","[32, 43]",93.06305
"('SOFT', 'HARD', 'MEDIUM')","[32, 44]",93.35658
"('SOFT', 'HARD', 'MEDIUM')","[32, 45]",93.65011
"('SOFT', 'HARD', 'MEDIUM')","[32, 46]",93.943634
"('SOFT', 'HARD', 'MEDIUM')","[33, 34]",90.37173
"('SOFT', 'HARD', 'MEDIUM')","[33, 35]",90.66525
"('SOFT', 'HARD', 'MEDIUM')","[33, 36]",90.958786
"('SOFT', 'HARD', 'MEDIUM')","[33, 37]",91.25231
"('SOFT', 'HARD', 'MEDIUM')","[33, 38]",91.54584
"('SOFT', 'HARD', 'MEDIUM')","[33, 39]",91.83937
"('SOFT', 'HARD', 'MEDIUM')","[33, 40]",92.1329
"('SOFT', 'HARD', 'MEDIUM')","[33, 41]",92.42643
"('SOFT', 'HARD', 'MEDIUM')","[33, 42]",92.719955
"('SOFT', 'HARD', 'MEDIUM')","[33, 43]",93.01349
"('SOFT', 'HARD', 'MEDIUM')","[33, 44]",93.30702
"('SOFT', 'HARD', 'MEDIUM')","[33, 45]",93.60055
"('SOFT', 'HARD', 'MEDIUM')","[33, 46]",93.89407
"('SOFT', 'HARD', 'MEDIUM')","[34, 35]",90.61569
"('SOFT', 'HARD', 'MEDIUM')","[34, 36]",90.909225
"('SOFT', 'HARD', 'MEDIUM')","[34, 37]",91.20275
"('SOFT', 'HARD', 'MEDIUM')","[34, 38]",91.49629
"('SOFT', 'HARD', 'MEDIUM')","[34, 39]",91.78981
"('SOFT', 'HARD', 'MEDIUM')","[34, 40]",92.08334
"('SOFT', 'HARD', 'MEDIUM')","[34, 41]",92.37688
"('SOFT', 'HARD', 'MEDIUM')","[34, 42]",92.670395
"('SOFT', 'HARD', 'MEDIUM')","[34, 43]",92.96393
"('SOFT', 'HARD', 'MEDIUM')","[34, 44]",93.25746
"('SOFT', 'HARD', 'MEDIUM')","[34, 45]",93.55099
"('SOFT', 'HARD', 'MEDIUM')","[34, 46]",93.84451
"('SOFT', 'HARD', 'MEDIUM')","[35, 36]",90.85967
"('SOFT', 'HARD', 'MEDIUM')","[35, 37]",91.153206
"('SOFT', 'HARD', 'MEDIUM')","[35, 38]",91.44673
"('SOFT', 'HARD', 'MEDIUM')","[35, 39]",91.740265
"('SOFT', 'HARD', 'MEDIUM')","[35, 40]",92.03379
"('SOFT', 'HARD', 'MEDIUM')","[35, 41]",92.32732
"('SOFT', 'HARD', 'MEDIUM')","[35, 42]",92.62085
"('SOFT', 'HARD', 'MEDIUM')","[35, 43]",92.91438
"('SOFT', 'HARD', 'MEDIUM')","[35, 44]",93.20791
"('SOFT', 'HARD', 'MEDIUM')","[35, 45]",93.501434
"('SOFT', 'HARD', 'MEDIUM')","[35, 46]",93.79497
"('SOFT', 'HARD', 'MEDIUM')","[36, 37]",91.103645
"('SOFT', 'HARD', 'MEDIUM')","[36, 38]",91.39717
"('SOFT', 'HARD', 'MEDIUM')","[36, 39]",91.690704
"('SOFT', 'HARD', 'MEDIUM')","[36, 40]",91.98423
"('SOFT', 'HARD', 'MEDIUM')","[36, 41]",92.27776
"('SOFT', 'HARD', 'MEDIUM')","[36, 42]",92.57129
"('SOFT', 'HARD', 'MEDIUM')","[36, 43]",92.86482
"('SOFT', 'HARD', 'MEDIUM')","[36, 44]",93.158356
"('SOFT', 'HARD', 'MEDIUM')","[36, 45]",93.45188
"('SOFT', 'HARD', 'MEDIUM')","[36, 46]",93.74541
"('SOFT', 'HARD', 'MEDIUM')","[37, 38]",91.347626
"('SOFT', 'HARD', 'MEDIUM')","[37, 39]",91.64116
"('SOFT', 'HARD', 'MEDIUM')","[37, 40]",91.934685
"('SOFT', 'HARD', 'MEDIUM')","[37, 41]",92.22821
"('SOFT', 'HARD', 'MEDIUM')","[37, 42]",92.52174
"('SOFT', 'HARD', 'MEDIUM')","[37, 43]",92.81526
"('SOFT', 'HARD', 'MEDIUM')","[37, 44]",93.108795
"('SOFT', 'HARD', 'MEDIUM')","[37, 45]",93.40232
"('SOFT', 'HARD', 'MEDIUM')","[37, 46]",93.69585
"('SOFT', 'HARD', 'MEDIUM')","[38, 39]",91.5916
"('SOFT', 'HARD', 'MEDIUM')","[38, 40]",91.885124
"('SOFT', 'HARD', 'MEDIUM')","[38, 41]",92.17865
"('SOFT', 'HARD', 'MEDIUM')","[38, 42]",92.47218
"('SOFT', 'HARD', 'MEDIUM')","[38, 43]",92.76572
"('SOFT', 'HARD', 'MEDIUM')","[38, 44]",93.05924
"('SOFT', 'HARD', 'MEDIUM')","[38, 45]",93.35277
"('SOFT', 'HARD', 'MEDIUM')","[38, 46]",93.6463
"('SOFT', 'HARD', 'MEDIUM')","[39, 40]",91.83556
"('SOFT', 'HARD', 'MEDIUM')","[39, 41]",92.12909
"('SOFT', 'HARD', 'MEDIUM')","[39, 42]",92.42262
"('SOFT', 'HARD', 'MEDIUM')","[39, 43]",92.716156
"('SOFT', 'HARD', 'MEDIUM')","[39, 44]",93.00968
"('SOFT', 'HARD', 'MEDIUM')","[39, 45]",93.30321
"('SOFT', 'HARD', 'MEDIUM')","[39, 46]",93.59674
"('SOFT', 'HARD', 'MEDIUM')","[40, 41]",92.07953
"('SOFT', 'HARD', 'MEDIUM')","[40, 42]",92.37306
"('SOFT', 'HARD', 'MEDIUM')","[40, 43]",92.66658
"('SOFT', 'HARD', 'MEDIUM')","[40, 44]",92.96011
"('SOFT', 'HARD', 'MEDIUM')","[40, 45]",93.25364
"('SOFT', 'HARD', 'MEDIUM')","[40, 46]",93.547165
"('SOFT', 'HARD', 'MEDIUM')","[41, 42]",92.3235
"('SOFT', 'HARD', 'MEDIUM')","[41, 43]",92.617035
"('SOFT', 'HARD', 'MEDIUM')","[41, 44]",92.91057
"('SOFT', 'HARD', 'MEDIUM')","[41, 45]",93.204094
"('SOFT', 'HARD', 'MEDIUM')","[41, 46]",93.49762
"('SOFT', 'HARD', 'MEDIUM')","[42, 43]",92.567474
"('SOFT', 'HARD', 'MEDIUM')","[42, 44]",92.861
"('SOFT', 'HARD', 'MEDIUM')","[42, 45]",93.154526
"('SOFT', 'HARD', 'MEDIUM')","[42, 46]",93.44806
"('SOFT', 'HARD', 'MEDIUM')","[43, 44]",92.81144
"('SOFT', 'HARD', 'MEDIUM')","[43, 45]",93.104965
"('SOFT', 'HARD', 'MEDIUM')","[43, 46]",93.3985
"('SOFT', 'HARD', 'MEDIUM')","[44, 45]",93.05541
"('SOFT', 'HARD', 'MEDIUM')","[44, 46]",93.34894
"('SOFT', 'HARD', 'MEDIUM')","[45, 46]",93.29938
"('SOFT', 'HARD', 'HARD')","[10, 11]",96.652664
"('SOFT', 'HARD', 'HARD')","[10, 12]",96.68767
"('SOFT', 'HARD', 'HARD')","[10, 13]",96.72267
"('SOFT', 'HARD', 'HARD')","[10, 14]",96.75767
"('SOFT', 'HARD', 'HARD')","[10, 15]",96.79266
"('SOFT', 'HARD', 'HARD')","[10, 16]",96.82767
"('SOFT', 'HARD', 'HARD')","[10, 17]",96.86267
"('SOFT', 'HARD', 'HARD')","[10, 18]",96.89767
"('SOFT', 'HARD', 'HARD')","[10, 19]",96.93266
"('SOFT', 'HARD', 'HARD')","[10, 20]",96.96767
"('SOFT', 'HARD', 'HARD')","[10, 21]",97.00267
"('SOFT', 'HARD', 'HARD')","[10, 22]",97.03766
"('SOFT', 'HARD', 'HARD')","[10, 23]",97.07266
"('SOFT', 'HARD', 'HARD')","[10, 24]",97.107666
"('SOFT', 'HARD', 'HARD')","[10, 25]",97.14266
"('SOFT', 'HARD', 'HARD')","[10, 26]",97.17767
"('SOFT', 'HARD', 'HARD')","[10, 27]",97.21266
"('SOFT', 'HARD', 'HARD')","[10, 28]",97.247665
"('SOFT', 'HARD', 'HARD')","[10, 29]",97.28267
"('SOFT', 'HARD', 'HARD')","[10, 30]",97.31766
"('SOFT', 'HARD', 'HARD')","[10, 31]",97.35266
"('SOFT', 'HARD', 'HARD')","[10, 32]",97.387665
"('SOFT', 'HARD', 'HARD')","[10, 33]",97.42266
"('SOFT', 'HARD', 'HARD')","[10, 34]",97.45767
"('SOFT', 'HARD', 'HARD')","[10, 35]",97.49266
"('SOFT', 'HARD', 'HARD')","[10, 36]",97.527664
"('SOFT', 'HARD', 'HARD')","[10, 37]",97.56267
"('SOFT', 'HARD', 'HARD')","[10, 38]",97.59766
"('SOFT', 'HARD', 'HARD')","[10, 39]",97.63266
"('SOFT', 'HARD', 'HARD')","[10, 40]",97.66766
"('SOFT', 'HARD', 'HARD')","[10, 41]",97.70266
"('SOFT', 'HARD', 'HARD')","[10, 42]",97.73767
"('SOFT', 'HARD', 'HARD')","[10, 43]",97.77266
"('SOFT', 'HARD', 'HARD')","[10, 44]",97.80766
"('SOFT', 'HARD', 'HARD')","[10, 45]",97.84267
"('SOFT', 'HARD', 'HARD')","[10, 46]",97.87767
"('SOFT', 'HARD', 'HARD')","[11, 12]",96.63811
"('SOFT', 'HARD', 'HARD')","[11, 13]",96.67311
"('SOFT', 'HARD', 'HARD')","[11, 14]",96.70811
"('SOFT', 'HARD', 'HARD')","[11, 15]",96.74311
"('SOFT', 'HARD', 'HARD')","[11, 16]",96.77811
"('SOFT', 'HARD', 'HARD')","[11, 17]",96.81311
"('SOFT', 'HARD', 'HARD')","[11, 18]",96.84811
"('SOFT', 'HARD', 'HARD')","[11, 19]",96.88311
"('SOFT', 'HARD', 'HARD')","[11, 20]",96.918106
"('SOFT', 'HARD', 'HARD')","[11, 21]",96.95311
"('SOFT', 'HARD', 'HARD')","[11, 22]",96.98811
"('SOFT', 'HARD', 'HARD')","[11, 23]",97.0231
"('SOFT', 'HARD', 'HARD')","[11, 24]",97.058105
"('SOFT', 'HARD', 'HARD')","[11, 25]",97.09311
"('SOFT', 'HARD', 'HARD')","[11, 26]",97.12811
"('SOFT', 'HARD', 'HARD')","[11, 27]",97.16312
"('SOFT', 'HARD', 'HARD')","[11, 28]",97.19811
"('SOFT', 'HARD', 'HARD')","[11, 29]",97.23311
"('SOFT', 'HARD', 'HARD')","[11, 30]",97.26811
"('SOFT', 'HARD', 'HARD')","[11, 31]",97.3031
"('SOFT', 'HARD', 'HARD')","[11, 32]",97.338104
"('SOFT', 'HARD', 'HARD')","[11, 33]",97.37311
"('SOFT', 'HARD', 'HARD')","[11, 34]",97.40811
"('SOFT', 'HARD', 'HARD')","[11, 35]",97.443115
"('SOFT', 'HARD', 'HARD')","[11, 36]",97.47811
"('SOFT', 'HARD', 'HARD')","[11, 37]",97.51311
"('SOFT', 'HARD', 'HARD')","[11, 38]",97.54811
"('SOFT', 'HARD', 'HARD')","[11, 39]",97.5831
